Inventory_ID,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,GST_Number,Credit_Limit,Years_Active,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Opening_Stock,Received_Qty,Sold_Qty,Damage_Qty,Expiry_Qty,Closing_Stock,Reorder_Level,Stock_Status,Inventory_Value,Damage_Value,Expiry_Value,Turnover_Ratio,Days_Of_Stock
INV008392,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,530.7,979.4,500.5,8.2,3.5,997.9,117.3,Adequate,238747.58,1465.75,625.62,0.65,59.8
INV008393,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,371.9,697.7,373.9,2.1,0.9,692.7,123.9,Adequate,49417.22,111.93,47.97,0.7,55.6
INV008394,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,191.0,914.8,817.3,15.2,2.4,270.9,153.7,Adequate,58920.75,2470.0,390.0,3.54,9.9
INV008395,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,396.0,284.3,314.2,1.7,2.3,362.1,181.2,Adequate,83482.16,292.82,396.17,0.83,34.6
INV008396,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,421.1,233.4,439.4,6.2,1.2,207.7,167.1,Adequate,56016.69,1249.3,241.8,1.4,14.2
INV008397,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,389.2,239.4,241.7,3.5,0.7,382.7,80.9,Adequate,19976.94,136.5,27.3,0.63,47.5
INV008398,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,144.2,178.2,125.9,1.2,1.1,194.2,123.9,Adequate,8109.79,37.44,34.32,0.74,46.3
INV008399,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,618.6,254.5,245.4,1.9,0.8,625.0,130.7,Adequate,103312.5,234.65,98.8,0.39,76.4
INV008400,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,404.9,727.8,333.6,4.3,2.9,791.9,79.4,Adequate,37219.3,150.93,101.79,0.56,71.2
INV008401,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,497.9,941.6,253.7,3.6,1.9,1180.3,114.0,Adequate,84202.6,191.88,101.27,0.3,139.6
INV008402,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,472.6,939.3,1014.0,13.9,8.7,375.3,112.3,Adequate,26773.9,740.87,463.71,2.39,11.1
INV008403,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,447.9,720.4,700.3,4.3,3.3,460.4,151.1,Adequate,100137.0,698.75,536.25,1.54,19.7
INV008404,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,225.3,656.2,68.6,0.6,0.5,811.8,144.1,Adequate,194223.15,107.25,89.38,0.13,355.0
INV008405,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,152.8,264.0,180.8,2.4,0.8,232.8,166.3,Adequate,15797.81,121.68,40.56,0.94,38.6
INV008406,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,410.6,688.0,624.1,10.9,1.5,462.1,172.6,Adequate,102516.88,1806.68,248.62,1.43,22.2
INV008407,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,358.4,839.6,424.7,6.1,3.2,764.0,128.0,Adequate,54503.76,325.13,170.56,0.76,54.0
INV008408,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,461.3,398.9,79.6,1.7,0.4,778.5,102.1,Adequate,37928.52,61.88,14.56,0.13,293.4
INV008409,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,496.7,490.5,706.4,11.4,5.0,264.4,144.8,Adequate,71308.68,2297.1,1007.5,1.86,11.2
INV008410,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,230.2,822.1,140.0,1.0,0.5,910.8,89.8,Adequate,19017.5,15.6,7.8,0.25,195.2
INV008411,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,545.8,549.7,774.1,3.6,3.0,314.8,123.0,Adequate,16432.56,140.4,117.0,1.8,12.2
INV008412,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,115.6,762.8,301.0,4.8,2.0,570.6,112.5,Adequate,84391.74,530.4,221.0,0.88,56.9
INV008413,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,477.5,558.1,808.6,4.0,4.7,218.3,102.0,Adequate,50329.06,689.0,809.58,2.32,8.1
INV008414,July,7,Q3,2025,2025-07,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,594.7,613.0,888.6,18.8,5.4,294.9,178.7,Adequate,3335.32,158.86,45.63,2.0,10.0
INV008415,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,264.7,552.4,288.6,4.4,2.6,521.5,126.8,Adequate,113426.25,715.0,422.5,0.73,54.2
INV008416,July,7,Q3,2025,2025-07,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,131.3,217.8,259.5,4.3,1.3,84.0,134.9,Low,5261.76,201.24,60.84,2.41,9.7
INV008417,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,311.8,694.9,397.2,6.0,2.8,600.7,86.4,Adequate,130652.25,975.0,455.0,0.87,45.4
INV008418,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,565.6,881.8,1044.9,16.9,8.2,377.4,129.3,Adequate,101784.78,3405.35,1652.3,2.22,10.8
INV008419,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,621.4,592.8,763.5,5.0,3.8,441.9,83.1,Adequate,27680.62,234.0,177.84,1.44,17.4
INV008420,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,439.3,898.2,457.4,7.1,2.4,870.6,81.2,Adequate,6816.8,41.54,14.04,0.7,57.1
INV008421,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,229.3,180.2,61.5,0.5,0.5,347.0,130.4,Adequate,24754.98,26.65,26.65,0.21,169.3
INV008422,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,499.0,379.2,268.6,5.4,1.6,602.6,132.9,Adequate,37746.86,252.72,74.88,0.49,67.3
INV008423,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,210.3,489.0,174.9,1.3,0.7,522.4,82.9,Adequate,62719.34,116.61,62.79,0.48,89.6
INV008424,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,570.9,384.4,383.0,4.2,2.0,566.1,90.1,Adequate,43340.62,240.24,114.4,0.67,44.3
INV008425,July,7,Q3,2025,2025-07,DT1014,VASANTHAM TRADERS,Nagercoil,South,Tier 3,Bharath Murugan,33FICTD1014M1Z4,50000,5,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,501.1,604.3,722.2,4.4,1.4,377.4,187.5,Adequate,4268.39,37.18,11.83,1.64,15.7
INV008426,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,416.2,310.0,517.5,7.3,2.7,198.7,144.6,Adequate,47538.98,1304.88,482.63,1.68,11.5
INV008427,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,691.7,822.8,430.0,4.8,1.3,1078.4,104.7,Adequate,82562.3,274.56,74.36,0.49,75.2
INV008428,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,290.7,646.2,641.0,13.7,4.4,277.8,163.3,Adequate,60421.5,2226.25,715.0,2.26,13.0
INV008429,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,267.5,524.7,326.5,6.5,1.3,457.9,107.0,Adequate,3585.36,38.02,7.6,0.9,42.1
INV008430,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,101.0,327.8,165.5,1.7,0.4,261.2,149.0,Adequate,18634.01,90.61,21.32,0.91,47.3
INV008431,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,344.7,427.8,138.0,2.8,0.6,631.1,71.7,Adequate,170207.67,564.2,120.9,0.28,137.2
INV008432,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,240.8,268.3,231.4,5.1,1.7,270.9,172.1,Adequate,62456.0,878.47,292.82,0.9,35.1
INV008433,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,487.2,713.0,312.9,6.3,0.9,880.1,91.3,Adequate,105664.81,565.11,80.73,0.46,84.4
INV008434,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,330.6,735.2,936.3,12.6,3.4,113.5,95.1,Adequate,18761.55,1556.1,419.9,4.22,3.6
INV008435,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,210.2,211.4,236.1,5.1,0.5,179.9,138.9,Adequate,21598.79,457.47,44.85,1.21,22.9
INV008436,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,462.1,888.9,566.9,3.9,4.4,775.8,173.9,Adequate,128239.74,481.65,543.4,0.92,41.1
INV008437,July,7,Q3,2025,2025-07,DT1009,KAVITHA TRADERS,Tiruppur,West,Tier 2,Karthik Pillai,33FICTD1009M1Z8,75000,5,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,165.5,209.3,281.0,4.5,2.1,87.2,94.4,Low,19345.32,745.88,348.08,2.22,9.3
INV008438,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,499.5,434.0,119.6,1.1,0.7,812.1,90.7,Adequate,6358.74,6.44,4.1,0.18,203.7
INV008439,July,7,Q3,2025,2025-07,DT1001,VELAVAN AGENCIES,Chennai,North,Tier 1,Rajesh Kumar,33FICTD1001M1Z5,200000,8,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,674.9,965.1,158.7,2.4,0.9,1478.0,181.7,Adequate,177448.68,215.28,80.73,0.15,279.4
INV008440,July,7,Q3,2025,2025-07,DT1013,MULLAI ENTERPRISES,Kanchipuram,North,Tier 3,Satheesh Kumar,33FICTD1013M1Z7,50000,3,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,556.2,788.0,231.2,3.7,0.7,1108.6,179.5,Adequate,163961.94,408.85,77.35,0.28,143.8
INV008441,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,545.4,370.0,188.8,1.1,0.8,724.7,133.6,Adequate,49178.14,55.77,40.56,0.3,115.2
INV008442,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,310.0,685.1,138.5,1.8,0.5,854.3,117.6,Adequate,63175.48,99.45,27.62,0.24,185.0
INV008443,July,7,Q3,2025,2025-07,DT1007,THIRUMARAN AGENCIES,Vellore,North,Tier 2,Anand Subramanian,33FICTD1007M1Z1,75000,4,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,183.3,615.7,475.0,3.3,3.8,316.9,135.9,Adequate,3584.14,27.88,32.11,1.9,20.0
INV008444,July,7,Q3,2025,2025-07,DT1011,SELVARAJ AGENCIES,Dindigul,South,Tier 3,Prabu Selvam,33FICTD1011M1Z5,50000,4,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,314.0,296.0,164.7,0.8,1.3,443.2,150.7,Adequate,53210.59,71.76,116.61,0.44,80.7
INV008445,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,675.2,515.3,884.5,19.9,4.8,281.3,113.5,Adequate,2447.31,129.35,31.2,1.85,9.5
INV008446,July,7,Q3,2025,2025-07,DT1008,PONNI WHOLESALE,Erode,West,Tier 2,Murugan Natarajan,33FICTD1008M1Z9,75000,6,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,629.1,390.3,131.2,0.9,0.4,886.9,189.0,Adequate,119598.46,90.68,40.3,0.17,202.8
INV008447,July,7,Q3,2025,2025-07,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,6,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,196.7,578.7,205.4,1.4,1.5,567.1,184.8,Adequate,76473.44,141.05,151.12,0.54,82.8
INV008448,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,688.2,724.4,256.4,1.7,1.0,1153.5,181.5,Adequate,10035.45,11.05,6.5,0.28,135.0
INV008449,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,284.2,251.9,326.5,5.6,1.1,202.9,153.8,Adequate,27361.06,564.2,110.82,1.34,18.6
INV008450,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,159.4,442.5,421.1,5.8,2.1,172.9,154.4,Adequate,8126.3,203.58,73.71,2.53,12.3
INV008451,July,7,Q3,2025,2025-07,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,10,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,598.8,309.0,412.5,5.9,3.5,485.9,99.8,Adequate,5072.8,46.02,27.3,0.76,35.3
INV008452,July,7,Q3,2025,2025-07,DT1005,PANDIYAN DISTRIBUTORS,Salem,West,Tier 2,Dinesh Krishnan,33FICTD1005M1Z4,100000,5,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,110.8,294.2,83.5,0.7,0.2,320.6,95.3,Adequate,22871.6,37.31,10.66,0.39,115.2
INV008453,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,184.8,336.6,355.8,6.0,3.2,156.4,138.5,Adequate,11157.58,319.8,170.56,2.09,13.2
INV008454,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,90.5,361.0,100.9,1.2,0.8,348.6,73.1,Adequate,41852.92,107.64,71.76,0.46,103.6
INV008455,July,7,Q3,2025,2025-07,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,7,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,255.6,200.9,68.6,0.6,0.6,386.7,145.4,Adequate,27587.18,31.98,31.98,0.21,169.1
INV008456,July,7,Q3,2025,2025-07,DT1012,BHARATHI DISTRIBUTORS,Thanjavur,Central,Tier 3,Durai Pandian,33FICTD1012M1Z3,50000,6,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,430.7,572.2,729.1,16.0,4.2,253.6,128.2,Adequate,19415.62,915.2,240.24,2.13,10.4
INV008457,July,7,Q3,2025,2025-07,DT1006,AZHAGIRI SUPPLIERS,Tirunelveli,South,Tier 2,Vijay Arumugam,33FICTD1006M1Z6,100000,9,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,609.5,259.6,429.6,3.2,1.0,435.3,191.5,Adequate,64380.87,353.6,110.5,0.82,30.4
INV008458,July,7,Q3,2025,2025-07,DT1010,THAMIZHAN MARKETING,Thoothukudi,South,Tier 2,Senthil Raja,33FICTD1010M1Z2,50000,7,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,413.2,452.3,347.0,4.4,1.5,512.6,82.6,Adequate,36568.88,234.52,79.95,0.75,44.3
INV008459,July,7,Q3,2025,2025-07,DT1015,KURINJI AGENCIES,Hosur,North,Tier 3,Loganathan Krishnan,33FICTD1015M1Z6,50000,4,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,488.2,820.6,158.2,3.4,1.0,1146.2,92.1,Adequate,84761.49,187.85,55.25,0.19,217.4
